,gvkey,indfmt,datafmt,consol,popsrc,fyear,datadate,at,ceq,ebit,ppent,sedol,marketcap,cshoi,conm,costat,fic,cik,conml,naics,sic,gvkey_fyear,Unnamed: 22,PROF,GROWTH,SIZE,TANG,Connected,1 Connected,2 Connected,3 or mor Connected
5540,241787,FS,HIST_STD,C,I,2016,2016-12-31,2.4189999,1.434,-3.4349999,0.097999997,B06YVY6,2.8018,2.802,SCHNIGGE WERTPAPIERHBANK,A,DEU,,Schnigge Wertpapierhandelsbank AG,523120,6211.0,2417872016,,-1.420008285242178,1.9538354253835426,0.8833541902884929,0.04051260895050057,0,0,0,0
5541,241787,FS,HIST_STD,C,I,2017,2017-12-31,2.0380001,1.212,-2.6760001,0.075000003,B06YVY6,5.2047,,SCHNIGGE WERTPAPIERHBANK,A,DEU,,Schnigge Wertpapierhandelsbank AG,523120,6211.0,2417872017,,-1.3130519964155054,4.294306930693069,0.7119689838682454,0.03680078474971615,0,0,0,0
5542,241788,INDL,HIST_STD,C,I,2006,2006-12-31,112.719,30.875,13.553,25.365,5986901,4.3660002,4.3660002,MASTERFLEX SE,A,DEU,,Masterflex SE,326122,3080.0,2417882006,,0.12023704965445046,0.1414089133603239,4.724897996010973,0.2250286109706438,0,0,0,0
5543,241788,INDL,HIST_STD,C,I,2007,2007-12-31,130.08701,33.974998,14.754,26.827,5986901,4.3660002,4.3660002,MASTERFLEX SE,A,DEU,,Masterflex SE,326122,3080.0,2417882007,,0.11341639722521103,0.12850626805040577,4.86820353426139,0.20622351147897092,0,0,0,0
5544,241788,INDL,HIST_STD,C,I,2008,2008-12-31,101.475,14.644,7.033,27.823,5986901,4.3660002,4.3660002,MASTERFLEX SE,A,DEU,,Masterflex SE,326122,3080.0,2417882008,,0.06930771125893077,0.29814259765091505,4.619812462724961,0.2741857600394186,0,0,0,0
5545,241788,INDL,HIST_STD,C,I,2009,2009-12-31,69.297997,0.78200001,-0.83899999,24.860001,5986901,4.3660002,4.3660002,MASTERFLEX SE,A,DEU,,Masterflex SE,326122,3080.0,2417882009,,-0.01210713189877624,5.583120388962655,4.238416002459245,0.3587405419524608,0,0,0,0
5546,241788,INDL,HIST_STD,C,I,2010,2010-12-31,65.416,11.813,6.0050001,20.007999,5986901,8.7320004,8.7320004,MASTERFLEX SE,A,DEU,,Masterflex SE,326122,3080.0,2417882010,,0.0917971153846154,0.7391856767967493,4.180766876859676,0.30585787880640825,0,0,0,0
5547,241788,INDL,HIST_STD,C,I,2011,2011-12-31,50.93,15.682,6.9790001,20.431,5986901,8.7320004,8.7320004,MASTERFLEX SE,A,DEU,,Masterflex SE,326122,3080.0,2417882011,,0.13703122128411546,0.5568167580665732,3.9304521408965134,0.4011584527783232,0,0,0,0
5548,241788,INDL,HIST_STD,C,I,2012,2012-12-31,52.435001,19.988001,6.7470002,20.896,5986901,8.7320004,8.7320004,MASTERFLEX SE,A,DEU,,Masterflex SE,326122,3080.0,2417882012,,0.1286735972408964,0.43686211542614994,3.959574326357599,0.39851243637813605,0,0,0,0
5549,241788,INDL,HIST_STD,C,I,2013,2013-12-31,53.689999,22.447001,5.881,21.544001,5986901,8.7320004,8.7320004,MASTERFLEX SE,A,DEU,,Masterflex SE,326122,3080.0,2417882013,,0.10953622852553974,0.38900521276762096,3.9832267458090356,0.4012665561792989,0,0,0,0
5550,241788,INDL,HIST_STD,C,I,2014,2014-12-31,51.981998,23.445999,5.9829998,22.007999,5986901,8.7320004,8.7320004,MASTERFLEX SE,A,DEU,,Masterflex SE,326122,3080.0,2417882014,,0.11509753434256222,0.37243029823553264,3.950897466335344,0.4233773199714255,0,0,0,0
5551,241788,INDL,HIST_STD,C,I,2015,2015-12-31,54.484001,26.059,4.3080001,22.167999,5986901,8.7320004,8.7320004,MASTERFLEX SE,A,DEU,,Masterflex SE,326122,3080.0,2417882015,,0.07906908488603838,0.3350857822633255,3.9979070989391072,0.40687171634109615,0,0,0,0
5552,241788,INDL,HIST_STD,C,I,2016,2016-12-31,60.411999,29.033001,5.4510002,28.302999,5986901,8.7320004,8.7320004,MASTERFLEX SE,A,DEU,,Masterflex SE,326122,3080.0,2417882016,,0.09023042260197349,0.3007612061874004,4.101187744151092,0.46849962703601317,0,0,0,0
5553,241788,INDL,HIST_STD,C,I,2017,2017-12-31,72.967003,37.736,6.8959999,30.351999,5986901,9.618,9.618,MASTERFLEX SE,A,DEU,,Masterflex SE,326122,3080.0,2417882017,,0.09450847117840373,0.25487598049607807,4.290007325260774,0.4159688318293681,0,0,0,0
5554,241788,INDL,HIST_STD,C,I,2018,2018-12-31,75.172997,40.720001,5.9569998,31.111,5986901,9.618,9.618,MASTERFLEX SE,A,DEU,,Masterflex SE,326122,3080.0,2417882018,,0.07924387795793217,0.23619842249021555,4.3197920840234465,0.41385871578327527,0,0,0,0
5555,241788,INDL,HIST_STD,C,I,2019,2019-12-31,81.558998,42.632999,4.441,33.574001,5986901,9.618,9.618,MASTERFLEX SE,A,DEU,,Masterflex SE,326122,3080.0,2417882019,,0.05445138009174659,0.22559989270283334,4.401326660196752,0.41165293619718085,0,0,0,0
5556,241808,FS,HIST_STD,C,I,2006,2006-12-31,84.986,82.164001,11.599,0.19,5445877,10.0,,EFFECTEN SPIEGEL AG,A,DEU,,Effecten-Spiegel AG,523920,6282.0,2418082006,,0.13648130280281456,0.12170780242310741,4.44248653704246,0.002235662344386134,0,0,0,0
5557,241808,FS,HIST_STD,C,I,2007,2007-12-31,84.302002,78.486,7.1009998,0.106,5445877,10.0,,EFFECTEN SPIEGEL AG,A,DEU,,Effecten-Spiegel AG,523920,6282.0,2418082007,,0.08423287266653526,0.12741125805876208,4.434405613243019,0.0012573841366187246,0,0,0,0
5558,241808,FS,HIST_STD,C,I,2008,2008-12-31,76.806,74.598999,-0.324,0.083999999,5445877,10.0,,EFFECTEN SPIEGEL AG,A,DEU,,Effecten-Spiegel AG,523920,6282.0,2418082008,,-0.004218420435903445,0.1340500560872137,4.341282762102027,0.0010936645444366328,0,0,0,0
5559,241808,FS,HIST_STD,C,I,2009,2009-12-31,77.417999,74.805,2.171,0.102,5445877,10.0,,EFFECTEN SPIEGEL AG,A,DEU,,Effecten-Spiegel AG,523920,6282.0,2418082009,,0.02804257444060263,0.13368090368290889,4.349219298780871,0.0013175230736717956,0,0,0,0
5560,241808,FS,HIST_STD,C,I,2010,2010-12-31,75.023003,72.250999,4.4060001,0.072999999,5445877,10.0,,EFFECTEN SPIEGEL AG,A,DEU,,Effecten-Spiegel AG,523920,6282.0,2418082010,,0.05872865552982463,0.1384063907545417,4.317794773178102,0.0009730348837142655,0,0,0,0
5561,241808,FS,HIST_STD,C,I,2011,2011-12-31,72.084999,69.532997,-20.344,0.086999997,5445877,10.0,,EFFECTEN SPIEGEL AG,A,DEU,,Effecten-Spiegel AG,523920,6282.0,2418082011,,-0.2822223802763735,0.14381661127018588,4.277845964391355,0.001206908485911195,0,0,0,0
5562,241808,FS,HIST_STD,C,I,2012,2012-12-31,73.360001,69.898003,2.194,0.066,5445877,10.0,,EFFECTEN SPIEGEL AG,A,DEU,,Effecten-Spiegel AG,523920,6282.0,2418082012,,0.029907306026345337,0.1430656037483646,4.295378841579616,0.0008996728339739254,0,0,0,0
5563,241808,FS,HIST_STD,C,I,2013,2013-12-31,74.766998,71.191002,2.099,0.044,5445877,10.0,,EFFECTEN SPIEGEL AG,A,DEU,,Effecten-Spiegel AG,523920,6282.0,2418082013,,0.02807388361373022,0.14046718994066132,4.314376584413102,0.0005884949399733823,0,0,0,0
5564,241808,FS,HIST_STD,C,I,2014,2014-12-31,73.767998,70.952003,2.2290001,0.081,5445877,10.0,,EFFECTEN SPIEGEL AG,A,DEU,,Effecten-Spiegel AG,523920,6282.0,2418082014,,0.030216356149451146,0.14094034808291458,4.300925006124813,0.0010980371190228045,0,0,0,0
5565,241808,FS,HIST_STD,C,I,2015,2015-12-31,74.627998,71.464996,3.408,0.057,5445877,10.0,,EFFECTEN SPIEGEL AG,A,DEU,,Effecten-Spiegel AG,523920,6282.0,2418082015,,0.04566650709295457,0.13992864422744808,4.31251574511016,0.0007637884108856839,0,0,0,0
5566,241808,FS,HIST_STD,C,I,2016,2016-12-31,75.041,71.775002,3.793,0.064999998,5445877,9.7600002,,EFFECTEN SPIEGEL AG,A,DEU,,Effecten-Spiegel AG,523920,6282.0,2418082016,,0.05054570168307992,0.13598049359859302,4.3180346308351885,0.0008661931210938021,0,0,0,0
5567,241808,FS,HIST_STD,C,I,2017,2017-12-31,75.848,72.583,3.984,0.035,5445877,9.7600002,,EFFECTEN SPIEGEL AG,A,DEU,,Effecten-Spiegel AG,523920,6282.0,2418082017,,0.052526104841261474,0.1344667511676288,4.328731337615658,0.00046144921421790953,0,0,0,0
5568,241808,FS,HIST_STD,C,I,2018,2018-12-31,74.263,70.819,1.515,0.046,5445877,9.7600002,,EFFECTEN SPIEGEL AG,A,DEU,,Effecten-Spiegel AG,523920,6282.0,2418082018,,0.020400468604823394,0.137816125616007,4.3076128465324475,0.0006194201688593243,0,0,0,0
5569,241808,FS,HIST_STD,C,I,2019,2019-12-31,74.921997,71.204002,2.6029999,0.032000002,5445877,9.7600002,1.615,EFFECTEN SPIEGEL AG,A,DEU,,Effecten-Spiegel AG,523920,6282.0,2418082019,,0.03474279923424892,0.13707095002890426,4.316447532319419,0.0004271109057597597,0,0,0,0
5570,241809,INDL,HIST_STD,C,I,2006,2006-12-31,56.134998,11.82,0.41600001,0.59899998,4686923,24.575001,24.575001,EMS NEW MEDIA AG,I,DEU,,"E.M.S. New Media AG, Dortmund",512110,7812.0,2418092006,,0.007410706775120931,2.079103299492386,4.027759468282347,0.010670704575423694,0,0,0,0
5571,241809,INDL,HIST_STD,C,I,2007,2007-12-31,29.200001,-11.744,-4.2199998,0.414,4686923,24.575001,24.575001,EMS NEW MEDIA AG,I,DEU,,"E.M.S. New Media AG, Dortmund",512110,7812.0,2418092007,,-0.144520536146557,-2.0925579870572206,3.3741687435208108,0.014178081706230078,0,0,0,0
5572,241809,INDL,HIST_STD,C,I,2008,2008-12-31,11.511,-8.5620003,,0.23899999,4686923,24.575001,24.575001,EMS NEW MEDIA AG,I,DEU,,"E.M.S. New Media AG, Dortmund",512110,7812.0,2418092008,,0.0,-2.870240614217218,2.443303099932925,0.02076274780644601,0,0,0,0
5573,241812,FS,HIST_STD,C,I,2006,2006-12-31,100.115,87.316002,33.638,1.7640001,5962718,5.1500001,5.1500001,EUWAX BROKER AG,A,DEU,,"Euwax AG, Stuttgart",5231,6211.0,2418122006,,0.3359936073515457,0.05898117162991498,4.606319525244613,0.017619738300953904,0,0,0,0
5574,241812,FS,HIST_STD,C,I,2007,2007-12-31,114.434,98.750999,37.143002,1.867,5962718,5.1500001,5.1500001,EUWAX BROKER AG,A,DEU,,"Euwax AG, Stuttgart",5231,6211.0,2418122007,,0.3245801247880875,0.052151372159789496,4.739998237586898,0.01631508118216614,0,0,0,0
5575,241812,FS,HIST_STD,C,I,2008,2008-12-31,122.82,85.688004,35.259998,2.1670001,5962718,5.1500001,5.1500001,EUWAX BROKER AG,A,DEU,,"Euwax AG, Stuttgart",5231,6211.0,2418122008,,0.28708677739781796,0.06010176290254117,4.810719868901253,0.0176437070509689,0,0,0,0
5576,241812,FS,HIST_STD,C,I,2009,2009-12-31,103.002,82.880997,19.165001,0.241,5962718,5.1500001,5.1500001,EUWAX BROKER AG,A,DEU,,"Euwax AG, Stuttgart",5231,6211.0,2418122009,,0.18606435797363158,0.06213728461784793,4.634748405516847,0.0023397603930020777,0,0,0,0
5577,241812,FS,HIST_STD,C,I,2010,2010-12-31,101.078,82.880997,18.43,0.192,5962718,5.1500001,5.1500001,EUWAX BROKER AG,A,DEU,,"Euwax AG, Stuttgart",5231,6211.0,2418122010,,0.18233443479293218,0.06213728461784793,4.615892496016367,0.0018995231405449257,0,0,0,0
5578,241812,FS,HIST_STD,C,I,2011,2011-12-31,107.862,82.880997,24.833,0.186,5962718,5.1500001,5.1500001,EUWAX BROKER AG,A,DEU,,"Euwax AG, Stuttgart",5231,6211.0,2418122011,,0.23022936715432682,0.06213728461784793,4.680852632292334,0.0017244256550036157,0,0,0,0
5579,241812,FS,HIST_STD,C,I,2012,2012-12-31,102.164,82.880997,18.014,0.177,5962718,5.1500001,5.1500001,EUWAX BROKER AG,A,DEU,,"Euwax AG, Stuttgart",5231,6211.0,2418122012,,0.17632434125523666,0.06213728461784793,4.626579365225591,0.001732508515719823,0,0,0,0
5580,241812,FS,HIST_STD,C,I,2013,2013-12-31,100.212,82.880997,12.614,0.245,5962718,5.1500001,5.1500001,EUWAX BROKER AG,A,DEU,,"Euwax AG, Stuttgart",5231,6211.0,2418122013,,0.12587314892428053,0.06213728461784793,4.607287941959092,0.0024448169879854706,0,0,0,0
5581,241812,FS,HIST_STD,C,I,2014,2014-12-31,101.466,82.880997,11.091,0.234,5962718,5.1500001,5.1500001,EUWAX BROKER AG,A,DEU,,"Euwax AG, Stuttgart",5231,6211.0,2418122014,,0.10930755129797173,0.06213728461784793,4.619723766995603,0.002306191236473302,0,0,0,0
5582,241812,FS,HIST_STD,C,I,2015,2015-12-31,106.127,82.880997,14.517,0.138,5962718,5.1500001,5.1500001,EUWAX BROKER AG,A,DEU,,"Euwax AG, Stuttgart",5231,6211.0,2418122015,,0.1367889415511604,0.06213728461784793,4.6646364901547575,0.0013003288512819548,0,0,0,0
5583,241812,FS,HIST_STD,C,I,2016,2016-12-31,100.656,82.880997,10.47,0.090999998,5962718,5.1500001,5.1500001,EUWAX BROKER AG,A,DEU,,"Euwax AG, Stuttgart",5231,6211.0,2418122016,,0.10401764425369575,0.06213728461784793,4.611708762827674,0.0009040692854872038,0,0,0,0
5584,241812,FS,HIST_STD,C,I,2017,2017-12-31,97.906998,82.880997,6.5700002,0.082999997,5962718,5.1500001,5.1500001,EUWAX BROKER AG,A,DEU,,"Euwax AG, Stuttgart",5231,6211.0,2418122017,,0.06710450053835784,0.06213728461784793,4.584018028084979,0.000847743253245289,0,0,0,0
5585,241812,FS,HIST_STD,C,I,2018,2018-12-31,97.239998,82.880997,5.7449999,0.048999999,5962718,5.1500001,5.1500001,EUWAX BROKER AG,A,DEU,,"Euwax AG, Stuttgart",5231,6211.0,2418122018,,0.05908062544386313,0.06213728461784793,4.5771821288802546,0.0005039078569294089,0,0,0,0
5586,241812,FS,HIST_STD,C,I,2019,2019-12-31,96.771004,82.880997,5.7940001,0.028000001,5962718,5.1500001,5.1500001,EUWAX BROKER AG,A,DEU,,"Euwax AG, Stuttgart",5231,6211.0,2418122019,,0.05987330771105774,0.06213728461784793,4.572347403955285,0.0002893428800222017,0,0,0,0
5587,241817,INDL,HIST_STD,C,I,2006,2006-12-31,28.396999,20.127001,9.177,1.123,B0B9G07,6.052,6.052,GENESCAN EUROPE AG,I,DEU,,"Genescan Europe AG, Freiburg I.Br.",541380,8734.0,2418172006,,0.32316795165573653,0.30069059965764394,3.346283470569712,0.03954643235364413,0,0,0,0
5588,241817,INDL,HIST_STD,C,I,2007,2007-12-31,32.275002,21.634001,7.4489999,0.56599998,B0B9G07,3.026,6.052,GENESCAN EUROPE AG,I,DEU,,"Genescan Europe AG, Freiburg I.Br.",541380,8734.0,2418172007,,0.23079781373832292,0.139872416572413,3.474292998700171,0.0175367914771934,0,0,0,0
5589,241817,INDL,HIST_STD,C,I,2008,2008-12-31,35.490002,28.315001,7.8600001,0.477,B0B9G07,3.026,3.026,GENESCAN EUROPE AG,I,DEU,,"Genescan Europe AG, Freiburg I.Br.",541380,8734.0,2418172008,,0.22147082719240196,0.10686914685258178,3.569251023012306,0.013440404990678783,0,0,0,0
5590,241817,INDL,HIST_STD,C,I,2009,2009-12-31,35.16,29.724001,6.9369998,0.338,B0B9G07,0.061000001,0.061000001,GENESCAN EUROPE AG,I,DEU,,"Genescan Europe AG, Freiburg I.Br.",541380,8734.0,2418172009,,0.1972980602957907,0.0020522136639680505,3.559909072816976,0.009613196814562004,0,0,0,0
5591,241826,INDL,HIST_STD,C,I,2006,2006-12-31,40.278999,24.326,4.1539998,4.0479999,4642709,4.4359999,4.434,REPLY DEUTSCHLAND AG,I,DEU,,Reply Deutschland AG,541512,7373.0,2418262006,,0.10313066121628296,0.18235632245334207,3.695830216498868,0.10049901935249185,0,0,0,0
5592,241826,INDL,HIST_STD,C,I,2007,2007-12-31,50.312,28.462999,5.8899999,4.4070001,4642709,4.7290001,4.7259998,REPLY DEUTSCHLAND AG,I,DEU,,Reply Deutschland AG,541512,7373.0,2418262007,,0.11706948441723646,0.16614553160754425,3.918243617241202,0.08759341906503419,0,0,0,0
5593,241826,INDL,HIST_STD,C,I,2008,2008-12-31,52.782001,30.483,6.1170001,4.6550002,4642709,4.7290001,4.7290001,REPLY DEUTSCHLAND AG,I,DEU,,Reply Deutschland AG,541512,7373.0,2418262008,,0.11589178098799248,0.15513565265885904,3.966170242444445,0.08819294668271481,0,0,0,0
5594,241826,INDL,HIST_STD,C,I,2009,2009-12-31,50.523998,29.216,2.322,4.9559999,4642709,4.7309999,4.73,REPLY DEUTSCHLAND AG,I,DEU,,Reply Deutschland AG,541512,7373.0,2418262009,,0.04595835824393786,0.16193181475903612,3.9224484313265804,0.09809199778687348,0,0,0,0
5595,241826,INDL,HIST_STD,C,I,2010,2010-12-31,52.768002,30.429001,4.4190001,3.8510001,4642709,4.7459998,4.744,REPLY DEUTSCHLAND AG,I,DEU,,Reply Deutschland AG,541512,7373.0,2418262010,,0.08374393443966288,0.15596962253213636,3.9659049842789464,0.07297983539342649,0,0,0,0
5596,241826,INDL,HIST_STD,C,I,2011,2011-12-31,51.910999,31.822001,5.1609998,3.599,4642709,4.7509999,4.7509999,REPLY DEUTSCHLAND AG,I,DEU,,Reply Deutschland AG,541512,7373.0,2418262011,,0.09942015949259617,0.14929921911573066,3.949530694500808,0.06933020110054135,0,0,0,0
5597,241826,INDL,HIST_STD,C,I,2012,2012-12-31,53.790001,31.091,2.77,1.978,4642709,4.7509999,4.7509999,REPLY DEUTSCHLAND AG,I,DEU,,Reply Deutschland AG,541512,7373.0,2418262012,,0.05149655974165162,0.15280949149271492,3.985087594875967,0.03677263363501332,0,0,0,0
5598,241840,INDL,HIST_STD,C,I,2006,2006-09-30,516.07703,95.646004,-1.5549999,134.571,B3B2867,45.5,7.0,SCHULER AG,I,DEU,,"Schuler AG, Goeppingen",333517,3540.0,2418402006,,-0.003013115890858386,0.4757125033681491,6.246256037285709,0.2607575849674999,0,0,0,0
5599,241840,INDL,HIST_STD,C,I,2007,2007-09-30,852.40302,146.77299,16.971001,194.196,B3B2867,45.5,7.0,SCHULER AG,I,DEU,,"Schuler AG, Goeppingen",333517,3540.0,2418402007,,0.0199095974577847,0.3100025420208446,6.748059443155774,0.2278218113305136,0,0,0,0
5600,241840,INDL,HIST_STD,C,I,2008,2008-09-30,866.69598,177.541,17.466999,196.68201,B3B2867,54.599998,,SCHULER AG,I,DEU,,"Schuler AG, Goeppingen",333517,3540.0,2418402008,,0.02015354796038168,0.3075345863772312,6.7646882578464,0.2269331051933574,0,0,0,0
5601,241840,INDL,HIST_STD,C,I,2009,2009-09-30,748.46002,113.974,-40.259998,157.65199,B3B2867,54.599998,,SCHULER AG,I,DEU,,"Schuler AG, Goeppingen",333517,3540.0,2418402009,,-0.05379044561391536,0.47905660940214434,6.618017788939477,0.2106351518949536,0,0,0,0
5602,241840,INDL,HIST_STD,C,I,2010,2010-09-30,726.77802,113.483,6.2189999,154.52499,B3B2867,59.150002,,SCHULER AG,I,DEU,,"Schuler AG, Goeppingen",333517,3540.0,2418402010,,0.008556945489353132,0.5212234607826722,6.58862109390731,0.21261648776885136,0,0,0,0
5603,241840,INDL,HIST_STD,C,I,2011,2011-09-30,895.93701,202.339,60.819,141.668,B3B2867,76.050003,,SCHULER AG,I,DEU,,"Schuler AG, Goeppingen",333517,3540.0,2418402011,,0.06788312048857095,0.37585439781752406,6.79787010916439,0.15812272338208241,1,0,0,1
5604,241840,INDL,HIST_STD,C,I,2012,2012-09-30,902.664,240.495,96.681999,148.076,B3B2867,77.195999,,SCHULER AG,I,DEU,,"Schuler AG, Goeppingen",333517,3540.0,2418402012,,0.10710740541330994,0.3209879581696085,6.805350391149943,0.16404332065973606,1,0,0,1
5605,241840,INDL,HIST_STD,C,I,2013,2013-09-30,997.27802,297.63501,100.654,155.813,B3B2867,77.768997,,SCHULER AG,I,DEU,,"Schuler AG, Goeppingen",333517,3540.0,2418402013,,0.10092872597352541,0.26128981600652423,6.905029587658281,0.15623827746649827,1,0,0,1
5606,241840,INDL,HIST_STD,C,I,2014,2014-12-31,1125.825,317.25699,90.138,168.841,B3B2867,77.768997,,SCHULER AG,I,DEU,,"Schuler AG, Goeppingen",333517,3540.0,2418402014,,0.08006395310105922,0.24512934135824715,7.026271379214349,0.1499709102213932,0,0,0,0
5607,241840,INDL,HIST_STD,C,I,2015,2015-12-31,1074.5,364.5,47.354,181.39999,B3B2867,77.800003,,SCHULER AG,I,DEU,,"Schuler AG, Goeppingen",333517,3540.0,2418402015,,0.04407073057235924,0.21344308093278463,6.979610716082565,0.16882269892973475,0,0,0,0
5608,241840,INDL,HIST_STD,C,I,2016,2016-12-31,1361.3,433.79999,70.337997,257.10001,B3B2867,77.800003,,SCHULER AG,I,DEU,,"Schuler AG, Goeppingen",333517,3540.0,2418402016,,0.05166972526261662,0.17934533147407405,7.216195404518428,0.18886359362374203,0,0,0,0
5609,241840,INDL,HIST_STD,C,I,2017,2017-12-31,1276.6,494.20001,66.573997,252.10001,B3B2867,77.800003,,SCHULER AG,I,DEU,,"Schuler AG, Goeppingen",333517,3540.0,2418402017,,0.0521494571518095,0.15742614614677972,7.151955572821957,0.19747768290772366,0,0,0,0
5610,241840,INDL,HIST_STD,C,I,2018,2018-12-31,1233.9,495.0,-7.0999999,266.39999,B3B2867,77.800003,,SCHULER AG,I,DEU,,"Schuler AG, Goeppingen",333517,3540.0,2418402018,,-0.005754112894075695,0.15717172323232323,7.117935163904488,0.21590079422967826,0,0,0,0
5611,241840,INDL,HIST_STD,C,I,2019,2019-12-31,1171.6,369.29999,-132.3,286.39999,B3B2867,77.800003,,SCHULER AG,I,DEU,,"Schuler AG, Goeppingen",333517,3540.0,2418402019,,-0.11292249914646639,0.21066884675518135,7.066125614953578,0.24445202287470127,0,0,0,0
5612,241841,FS,HIST_STD,C,I,2006,2006-12-31,46.701,38.700001,9.2440004,0.079000004,B8MLC77,8.0327997,8.033,VALUE MANAGEMENT & RESEARCH,A,DEU,,"Value Management & Research AG, Schwalbach/Ts.",523930,6282.0,2418412006,,0.19794009550116698,0.20756587835747084,3.843765577721822,0.001691612684953213,0,0,0,0
5613,241841,FS,HIST_STD,C,I,2007,2007-12-31,42.632999,36.845001,7.427,0.057,B8MLC77,8.0327997,8.033,VALUE MANAGEMENT & RESEARCH,A,DEU,,"Value Management & Research AG, Schwalbach/Ts.",523930,6282.0,2418412007,,0.17420777740735527,0.21801599896821822,3.7526285778218256,0.0013369925019818569,0,0,0,0
5614,241841,FS,HIST_STD,C,I,2008,2008-12-31,23.299999,21.486,2.8199999,0.061000001,B8MLC77,8.0327997,8.033,VALUE MANAGEMENT & RESEARCH,A,DEU,,"Value Management & Research AG, Schwalbach/Ts.",523930,6282.0,2418412008,,0.12103004382103193,0.3738620357442055,3.148453317653199,0.0026180259063530434,0,0,0,0
5615,241841,FS,HIST_STD,C,I,2009,2009-12-31,19.500999,17.488001,-2.75,0.028999999,B8MLC77,8.0327997,8.033,VALUE MANAGEMENT & RESEARCH,A,DEU,,"Value Management & Research AG, Schwalbach/Ts.",523930,6282.0,2418412009,,-0.1410184165436858,0.45933207002904447,2.970465695026681,0.0014871032504539894,0,0,0,0
5616,241841,FS,HIST_STD,C,I,2010,2010-12-31,10.517,9.283,-0.86199999,0.004,B8MLC77,8.0327997,8.033,VALUE MANAGEMENT & RESEARCH,A,DEU,,"Value Management & Research AG, Schwalbach/Ts.",523930,6282.0,2418412010,,-0.08196253589426643,0.8653236776904019,2.352992995537891,0.0003803365978891319,0,0,0,0
5617,241841,FS,HIST_STD,C,I,2011,2011-12-31,9.6990004,8.7370005,-0.454,0.009,B8MLC77,8.0327997,8.033,VALUE MANAGEMENT & RESEARCH,A,DEU,,"Value Management & Research AG, Schwalbach/Ts.",523930,6282.0,2418412011,,-0.04680894744575947,0.9194001648506257,2.2720228286527697,0.0009279306762375223,0,0,0,0
5618,241841,FS,HIST_STD,C,I,2012,2012-12-31,9.5710001,2.385,0.186,0.006,B8MLC77,1.6066,1.607,VALUE MANAGEMENT & RESEARCH,A,DEU,,"Value Management & Research AG, Schwalbach/Ts.",523930,6282.0,2418412012,,0.019433705783787423,0.6736268343815515,2.2587377036619984,0.0006268937349608847,0,0,0,0
5619,241841,FS,HIST_STD,C,I,2013,2013-12-31,3.5020001,2.4030001,0.148,0.008,B8MLC77,1.6066,1.607,VALUE MANAGEMENT & RESEARCH,A,DEU,,"Value Management & Research AG, Schwalbach/Ts.",523930,6282.0,2418412013,,0.04226156361331914,0.6685809126682933,1.253334262418771,0.002284408843963197,0,0,0,0
5620,241841,FS,HIST_STD,C,I,2014,2014-12-31,3.8050001,2.6099999,-0.18700001,0.035999998,B8MLC77,1.6066,1.607,VALUE MANAGEMENT & RESEARCH,A,DEU,,"Value Management & Research AG, Schwalbach/Ts.",523930,6282.0,2418412014,,-0.049145862046100865,0.6155555791400605,1.3363160175948579,0.009461234442543116,0,0,0,0
5621,241841,FS,HIST_STD,C,I,2015,2015-12-31,11.365,4.5799999,-0.47499999,0.052000001,B8MLC77,2.4066,2.4070001,VALUE MANAGEMENT & RESEARCH,A,DEU,,"Value Management & Research AG, Schwalbach/Ts.",523930,6282.0,2418412015,,-0.041794983721953366,0.5254585267567364,2.4305384573045066,0.0045754510338759345,0,0,0,0
5622,241841,FS,HIST_STD,C,I,2016,2016-12-31,10.228,4.0279999,-0.82099998,0.025,B8MLC77,2.6066,2.6070001,VALUE MANAGEMENT & RESEARCH,A,DEU,,"Value Management & Research AG, Schwalbach/Ts.",523930,6282.0,2418412016,,-0.0802698455220962,0.647120174953331,2.3251290574289403,0.0024442706296441143,0,0,0,0
5623,241841,FS,HIST_STD,C,I,2017,2017-12-31,10.119,3.579,-0.509,0.018999999,B8MLC77,2.6066,2.6070001,VALUE MANAGEMENT & RESEARCH,A,DEU,,"Value Management & Research AG, Schwalbach/Ts.",523930,6282.0,2418412017,,-0.05030141318312086,0.7283039955294774,2.3144148447476227,0.0018776557960272756,0,0,0,0
5624,241841,FS,HIST_STD,C,I,2018,2018-12-31,8.9680004,2.8670001,-0.55400002,0.016000001,B8MLC77,2.6066,2.6070001,VALUE MANAGEMENT & RESEARCH,A,DEU,,"Value Management & Research AG, Schwalbach/Ts.",523930,6282.0,2418412018,,-0.06177520018843889,0.9091733202241604,2.193662730372891,0.001784121352180136,0,0,0,0
5625,241841,FS,HIST_STD,C,I,2019,2019-12-31,20.18,3.201,-0.31099999,0.368,B8MLC77,3.0065999,3.007,VALUE MANAGEMENT & RESEARCH,A,DEU,,"Value Management & Research AG, Schwalbach/Ts.",523930,6282.0,2418412019,,-0.01541129781962339,0.9392689472039987,3.004692014925463,0.01823587710604559,0,0,0,0
5626,242158,INDL,HIST_STD,C,I,2006,2006-12-31,207.536,108.422,18.561001,0.704,7508927,79.290901,79.291,WIRECARD AG,A,DEU,1586941.0,Wirecard AG,518210,7374.0,2421582006,,0.08943509077943104,0.7313174540222465,5.335304818598317,0.0033921825610978332,0,0,0,0
