,Firms,Year,Connections
10442,FAST FINANCE24 HOLDING AG,2019,0
10443,CLEARWISE AG,2010,0
10444,CLEARWISE AG,2011,0
10445,CLEARWISE AG,2012,0
10446,CLEARWISE AG,2013,0
10447,CLEARWISE AG,2014,0
10448,CLEARWISE AG,2015,0
10449,CLEARWISE AG,2016,0
10450,CLEARWISE AG,2017,0
10451,CLEARWISE AG,2018,0
10452,CLEARWISE AG,2019,0
10453,SBF AG,2006,0
10454,SBF AG,2007,0
10455,SBF AG,2008,0
10456,SBF AG,2009,0
10457,SBF AG,2010,0
10458,SBF AG,2011,0
10459,SBF AG,2012,0
10460,SBF AG,2013,0
10461,SBF AG,2014,0
10462,SBF AG,2015,0
10463,SBF AG,2016,0
10464,SBF AG,2017,0
10465,SBF AG,2018,0
10466,SBF AG,2019,0
10467,ENDOR AG,2006,0
10468,ENDOR AG,2007,0
10469,ENDOR AG,2008,0
10470,ENDOR AG,2009,0
10471,ENDOR AG,2010,0
10472,ENDOR AG,2011,0
10473,ENDOR AG,2012,0
10474,ENDOR AG,2013,0
10475,ENDOR AG,2014,0
10476,ENDOR AG,2015,0
10477,ENDOR AG,2016,0
10478,ENDOR AG,2017,0
10479,ENDOR AG,2018,0
10480,ENDOR AG,2019,0
10481,INTERCARD AG INFORMATIONSSYS,2006,0
10482,INTERCARD AG INFORMATIONSSYS,2007,0
10483,INTERCARD AG INFORMATIONSSYS,2008,0
10484,INTERCARD AG INFORMATIONSSYS,2009,0
10485,INTERCARD AG INFORMATIONSSYS,2010,0
10486,INTERCARD AG INFORMATIONSSYS,2011,0
10487,INTERCARD AG INFORMATIONSSYS,2012,0
10488,INTERCARD AG INFORMATIONSSYS,2013,1
10489,INTERCARD AG INFORMATIONSSYS,2014,0
10490,INTERCARD AG INFORMATIONSSYS,2015,0
10491,INTERCARD AG INFORMATIONSSYS,2016,0
10492,INTERCARD AG INFORMATIONSSYS,2017,0
10493,INTERCARD AG INFORMATIONSSYS,2018,0
10494,INTERCARD AG INFORMATIONSSYS,2019,0
10495,GENERAL TECHNOLOGIES AG,2011,1
10496,GENERAL TECHNOLOGIES AG,2012,1
10497,GENERAL TECHNOLOGIES AG,2013,1
10498,GENERAL TECHNOLOGIES AG,2014,0
10499,GENERAL TECHNOLOGIES AG,2015,0
10500,GENERAL TECHNOLOGIES AG,2016,0
10501,GENERAL TECHNOLOGIES AG,2017,0
10502,GENERAL TECHNOLOGIES AG,2018,0
10503,AXIOGENESIS AG,2007,0
10504,AXIOGENESIS AG,2008,0
10505,AXIOGENESIS AG,2009,0
10506,AXIOGENESIS AG,2010,0
10507,AXIOGENESIS AG,2011,0
10508,AXIOGENESIS AG,2012,0
10509,AXIOGENESIS AG,2013,0
10510,AXIOGENESIS AG,2014,0
10511,AXIOGENESIS AG,2015,0
10512,AXIOGENESIS AG,2016,0
10513,LEG IMMOBILIEN SE,2011,0
10514,LEG IMMOBILIEN SE,2012,0
10515,LEG IMMOBILIEN SE,2013,6
10516,LEG IMMOBILIEN SE,2014,1
10517,LEG IMMOBILIEN SE,2015,1
10518,LEG IMMOBILIEN SE,2016,1
10519,LEG IMMOBILIEN SE,2017,1
10520,LEG IMMOBILIEN SE,2018,1
10521,LEG IMMOBILIEN SE,2019,1
10522,ABO WIND AG,2006,0
10523,ABO WIND AG,2007,0
10524,ABO WIND AG,2008,0
10525,ABO WIND AG,2009,0
10526,ABO WIND AG,2010,3
10527,ABO WIND AG,2011,3
10528,ABO WIND AG,2012,12
10529,ABO WIND AG,2013,9
10530,ABO WIND AG,2014,1
10531,ABO WIND AG,2015,1
10532,ABO WIND AG,2016,1
10533,ABO WIND AG,2017,1
10534,ABO WIND AG,2018,1
10535,ABO WIND AG,2019,0
10536,ABAG AKTIENMARKT BETEILIG,2011,1
10537,ABAG AKTIENMARKT BETEILIG,2012,2
10538,ABAG AKTIENMARKT BETEILIG,2013,2
10539,ABAG AKTIENMARKT BETEILIG,2014,0
10540,ABAG AKTIENMARKT BETEILIG,2015,0
10541,ABAG AKTIENMARKT BETEILIG,2016,0
10542,ABAG AKTIENMARKT BETEILIG,2017,0
10543,ABAG AKTIENMARKT BETEILIG,2018,0
10544,NIIIO FINANCE GROUP AG,2006,0
10545,NIIIO FINANCE GROUP AG,2007,0
10546,NIIIO FINANCE GROUP AG,2008,0
10547,NIIIO FINANCE GROUP AG,2009,0
10548,NIIIO FINANCE GROUP AG,2010,0
10549,NIIIO FINANCE GROUP AG,2011,0
10550,NIIIO FINANCE GROUP AG,2014,0
10551,NIIIO FINANCE GROUP AG,2015,0
10552,NIIIO FINANCE GROUP AG,2016,0
10553,NIIIO FINANCE GROUP AG,2017,0
10554,NIIIO FINANCE GROUP AG,2018,0
10555,NIIIO FINANCE GROUP AG,2019,0
10556,FORMYCON AG,2013,5
10557,FORMYCON AG,2014,0
10558,FORMYCON AG,2015,0
10559,FORMYCON AG,2016,0
10560,FORMYCON AG,2017,0
10561,FORMYCON AG,2018,0
10562,FORMYCON AG,2019,0
10563,OSRAM LICHT AG,2010,0
10564,OSRAM LICHT AG,2011,0
10565,OSRAM LICHT AG,2012,2
10566,OSRAM LICHT AG,2013,22
10567,OSRAM LICHT AG,2014,0
10568,OSRAM LICHT AG,2015,0
10569,OSRAM LICHT AG,2016,0
10570,OSRAM LICHT AG,2017,0
10571,OSRAM LICHT AG,2018,0
10572,OSRAM LICHT AG,2019,0
10573,VONOVIA SE,2006,0
10574,VONOVIA SE,2007,0
10575,VONOVIA SE,2008,0
10576,VONOVIA SE,2009,0
10577,VONOVIA SE,2010,0
10578,VONOVIA SE,2011,0
10579,VONOVIA SE,2012,0
10580,VONOVIA SE,2013,11
10581,VONOVIA SE,2014,0
10582,VONOVIA SE,2015,0
10583,VONOVIA SE,2016,0
10584,VONOVIA SE,2017,0
10585,VONOVIA SE,2018,0
10586,VONOVIA SE,2019,0
10587,SPOBAG AG,2006,0
10588,SPOBAG AG,2007,0
10589,SPOBAG AG,2008,0
10590,SPOBAG AG,2009,0
10591,SPOBAG AG,2010,0
10592,SPOBAG AG,2011,0
10593,SPOBAG AG,2012,0
10594,SPOBAG AG,2013,0
10595,SPOBAG AG,2014,0
10596,SPOBAG AG,2015,0
10597,SPOBAG AG,2016,0
10598,SPOBAG AG,2017,0
10599,SPOBAG AG,2018,0
10600,SPOBAG AG,2019,0
10601,GIEAG IMMOBILIEN AG,2007,0
10602,GIEAG IMMOBILIEN AG,2008,0
10603,GIEAG IMMOBILIEN AG,2009,0
10604,GIEAG IMMOBILIEN AG,2010,0
10605,GIEAG IMMOBILIEN AG,2011,0
10606,GIEAG IMMOBILIEN AG,2012,0
10607,GIEAG IMMOBILIEN AG,2013,0
10608,GIEAG IMMOBILIEN AG,2014,0
10609,GIEAG IMMOBILIEN AG,2015,0
10610,GIEAG IMMOBILIEN AG,2016,0
10611,GIEAG IMMOBILIEN AG,2017,0
10612,GIEAG IMMOBILIEN AG,2018,0
10613,GIEAG IMMOBILIEN AG,2019,0
10614,OTRS AG,2010,0
10615,OTRS AG,2011,0
10616,OTRS AG,2012,0
10617,OTRS AG,2013,0
10618,OTRS AG,2014,0
10619,OTRS AG,2015,0
10620,OTRS AG,2016,0
10621,OTRS AG,2017,0
10622,OTRS AG,2018,0
10623,OTRS AG,2019,0
10624,TOKUGAWA AG,2006,0
10625,TOKUGAWA AG,2007,0
10626,TOKUGAWA AG,2008,0
10627,TOKUGAWA AG,2009,0
10628,TOKUGAWA AG,2010,0
10629,TOKUGAWA AG,2011,0
10630,TOKUGAWA AG,2012,0
10631,TOKUGAWA AG,2013,0
10632,TOKUGAWA AG,2014,0
10633,TOKUGAWA AG,2015,0
10634,ALEIA HOLDING AG,2008,0
10635,ALEIA HOLDING AG,2009,0
10636,ALEIA HOLDING AG,2010,0
10637,ALEIA HOLDING AG,2011,0
10638,ALEIA HOLDING AG,2012,0
10639,ALEIA HOLDING AG,2013,0
10640,ALEIA HOLDING AG,2014,0
10641,ALEIA HOLDING AG,2015,0
10642,HORUS AG,2006,1
10643,HORUS AG,2007,1
10644,HORUS AG,2008,1
10645,HORUS AG,2009,1
10646,HORUS AG,2010,1
10647,HORUS AG,2011,1
10648,HORUS AG,2012,1
10649,HORUS AG,2013,1
10650,HORUS AG,2014,1
10651,HORUS AG,2015,1
10652,HORUS AG,2016,1
10653,HORUS AG,2017,1
10654,HORUS AG,2018,1
10655,HORUS AG,2019,1
10656,VPE WERTPAPIERHANDELSBANK,2006,0
10657,VPE WERTPAPIERHANDELSBANK,2007,0
10658,VPE WERTPAPIERHANDELSBANK,2008,0
10659,VPE WERTPAPIERHANDELSBANK,2010,0
10660,VPE WERTPAPIERHANDELSBANK,2011,0
10661,VPE WERTPAPIERHANDELSBANK,2012,0
10662,VPE WERTPAPIERHANDELSBANK,2013,0
10663,VPE WERTPAPIERHANDELSBANK,2014,0
10664,VPE WERTPAPIERHANDELSBANK,2015,0
10665,VPE WERTPAPIERHANDELSBANK,2016,0
10666,VPE WERTPAPIERHANDELSBANK,2017,0
10667,VPE WERTPAPIERHANDELSBANK,2018,0
10668,ARTEC TECHNOLOGIES AG,2006,0
10669,ARTEC TECHNOLOGIES AG,2007,0
10670,ARTEC TECHNOLOGIES AG,2008,0
10671,ARTEC TECHNOLOGIES AG,2009,0
10672,ARTEC TECHNOLOGIES AG,2010,1
10673,ARTEC TECHNOLOGIES AG,2011,1
10674,ARTEC TECHNOLOGIES AG,2012,1
10675,ARTEC TECHNOLOGIES AG,2013,1
10676,ARTEC TECHNOLOGIES AG,2014,0
10677,ARTEC TECHNOLOGIES AG,2015,0
10678,ARTEC TECHNOLOGIES AG,2016,0
10679,ARTEC TECHNOLOGIES AG,2017,0
10680,ARTEC TECHNOLOGIES AG,2018,0
10681,ARTEC TECHNOLOGIES AG,2019,0
10682,DLB-ANLAGESERVICE AG,2006,0
10683,DLB-ANLAGESERVICE AG,2007,0
10684,DLB-ANLAGESERVICE AG,2008,0
10685,DLB-ANLAGESERVICE AG,2009,0
10686,DLB-ANLAGESERVICE AG,2010,1
10687,DLB-ANLAGESERVICE AG,2011,1
10688,DLB-ANLAGESERVICE AG,2012,1
10689,DLB-ANLAGESERVICE AG,2013,1
10690,DLB-ANLAGESERVICE AG,2014,0
10691,DLB-ANLAGESERVICE AG,2015,0
10692,DLB-ANLAGESERVICE AG,2016,0
10693,DLB-ANLAGESERVICE AG,2017,0
10694,DLB-ANLAGESERVICE AG,2018,0
10695,DLB-ANLAGESERVICE AG,2019,0
10696,TRADE & VALUE AG,2006,0
10697,TRADE & VALUE AG,2007,0
10698,TRADE & VALUE AG,2008,0
10699,TRADE & VALUE AG,2009,0
10700,TRADE & VALUE AG,2010,0
10701,TRADE & VALUE AG,2011,0
10702,TRADE & VALUE AG,2012,0
10703,TRADE & VALUE AG,2013,0
10704,TRADE & VALUE AG,2014,0
10705,TRADE & VALUE AG,2015,0
10706,TRADE & VALUE AG,2016,0
10707,TRADE & VALUE AG,2017,0
10708,TRADE & VALUE AG,2018,0
10709,TRADE & VALUE AG,2019,0
10710,STARDSL AG,2009,0
10711,STARDSL AG,2010,0
10712,STARDSL AG,2011,0
10713,STARDSL AG,2012,0
10714,STARDSL AG,2013,0
10715,STARDSL AG,2014,0
10716,STARDSL AG,2015,0
10717,BASTEI LUBBE AG,2011,0
10718,BASTEI LUBBE AG,2012,0
10719,BASTEI LUBBE AG,2013,0
10720,BASTEI LUBBE AG,2014,0
10721,BASTEI LUBBE AG,2015,0
10722,BASTEI LUBBE AG,2016,0
10723,BASTEI LUBBE AG,2017,0
10724,BASTEI LUBBE AG,2018,0
10725,BASTEI LUBBE AG,2019,0
10726,VANCAMEL AG,2010,0
10727,VANCAMEL AG,2011,0
10728,VANCAMEL AG,2012,0
10729,VANCAMEL AG,2013,0
10730,SCOUT24 AG,2014,0
10731,SCOUT24 AG,2015,0
10732,SCOUT24 AG,2016,0
10733,SCOUT24 AG,2017,0
10734,SCOUT24 AG,2018,0
10735,SCOUT24 AG,2019,0
10736,TINTBRIGHT AG,2010,0
10737,TINTBRIGHT AG,2011,0
10738,TINTBRIGHT AG,2012,0
10739,TINTBRIGHT AG,2013,1
10740,NANOREPRO AG,2012,0
10741,NANOREPRO AG,2013,1
10742,NANOREPRO AG,2014,0
10743,NANOREPRO AG,2015,0
10744,NANOREPRO AG,2016,0
10745,NANOREPRO AG,2017,0
10746,NANOREPRO AG,2018,0
10747,NANOREPRO AG,2019,0
10748,SLM SOLUTIONS GMBH,2011,0
10749,SLM SOLUTIONS GMBH,2012,0
10750,SLM SOLUTIONS GMBH,2013,0
10751,SLM SOLUTIONS GMBH,2014,0
10752,SLM SOLUTIONS GMBH,2015,0
10753,SLM SOLUTIONS GMBH,2016,0
10754,SLM SOLUTIONS GMBH,2017,0
10755,SLM SOLUTIONS GMBH,2018,0
10756,SLM SOLUTIONS GMBH,2019,0
10757,JJ AUTO AG,2011,0
10758,JJ AUTO AG,2012,0
10759,JJ AUTO AG,2013,0
10760,FEIKE AG,2011,0
10761,FEIKE AG,2012,0
10762,FEIKE AG,2013,0
10763,FEIKE AG,2014,0
10764,LANDSHUTER KUNSTMUEHLE AG,2010,0
10765,LANDSHUTER KUNSTMUEHLE AG,2011,0
10766,LANDSHUTER KUNSTMUEHLE AG,2012,0
10767,LANDSHUTER KUNSTMUEHLE AG,2013,0
10768,LANDSHUTER KUNSTMUEHLE AG,2014,0
10769,LANDSHUTER KUNSTMUEHLE AG,2015,0
10770,LANDSHUTER KUNSTMUEHLE AG,2016,0
10771,LANDSHUTER KUNSTMUEHLE AG,2017,0
10772,XIN RUI KE COFFEE AG,2013,0
10773,XIN RUI KE COFFEE AG,2014,0
10774,XIN RUI KE COFFEE AG,2015,0
10775,XIN RUI KE COFFEE AG,2016,0
10776,ZALANDO SE,2010,6
10777,ZALANDO SE,2011,6
10778,ZALANDO SE,2012,9
10779,ZALANDO SE,2013,12
10780,ZALANDO SE,2014,0
10781,ZALANDO SE,2015,0
10782,ZALANDO SE,2016,0
10783,ZALANDO SE,2017,0
10784,ZALANDO SE,2018,0
10785,ZALANDO SE,2019,0
10786,SNOWBIRD AG,2011,0
10787,SNOWBIRD AG,2012,0
10788,SNOWBIRD AG,2013,0
10789,SNOWBIRD AG,2014,0
10790,ROCKET INTERNET SE,2010,0
10791,ROCKET INTERNET SE,2011,0
10792,ROCKET INTERNET SE,2012,0
10793,ROCKET INTERNET SE,2013,0
10794,ROCKET INTERNET SE,2014,1
10795,ROCKET INTERNET SE,2015,1
10796,ROCKET INTERNET SE,2016,1
10797,ROCKET INTERNET SE,2017,0
10798,ROCKET INTERNET SE,2018,0
10799,ROCKET INTERNET SE,2019,0
10800,TLG IMMOBILIEN AG,2010,0
10801,TLG IMMOBILIEN AG,2011,0
10802,TLG IMMOBILIEN AG,2012,0
10803,TLG IMMOBILIEN AG,2013,1
10804,TLG IMMOBILIEN AG,2014,0
10805,TLG IMMOBILIEN AG,2015,0
10806,TLG IMMOBILIEN AG,2016,0
10807,TLG IMMOBILIEN AG,2017,0
10808,TLG IMMOBILIEN AG,2018,0
10809,TLG IMMOBILIEN AG,2019,0
10810,VIVORYON THERAPEUTICS NV,2011,0
10811,VIVORYON THERAPEUTICS NV,2012,0
10812,VIVORYON THERAPEUTICS NV,2013,0
10813,VIVORYON THERAPEUTICS NV,2014,0
10814,VIVORYON THERAPEUTICS NV,2015,0
10815,VIVORYON THERAPEUTICS NV,2016,0
10816,VIVORYON THERAPEUTICS NV,2017,0
10817,VIVORYON THERAPEUTICS NV,2018,0
10818,VIVORYON THERAPEUTICS NV,2019,0
10819,FENGHUA SOLETECH AG,2011,0
10820,FENGHUA SOLETECH AG,2012,0
10821,FENGHUA SOLETECH AG,2013,0
10822,FENGHUA SOLETECH AG,2014,0
10823,HELLA GMBH & CO. KGAA,2006,0
10824,HELLA GMBH & CO. KGAA,2007,0
10825,HELLA GMBH & CO. KGAA,2008,0
10826,HELLA GMBH & CO. KGAA,2009,0
10827,HELLA GMBH & CO. KGAA,2010,0
10828,HELLA GMBH & CO. KGAA,2011,0
10829,HELLA GMBH & CO. KGAA,2012,0
10830,HELLA GMBH & CO. KGAA,2013,0
10831,HELLA GMBH & CO. KGAA,2014,0
10832,HELLA GMBH & CO. KGAA,2015,0
10833,HELLA GMBH & CO. KGAA,2016,0
10834,HELLA GMBH & CO. KGAA,2017,0
10835,HELLA GMBH & CO. KGAA,2018,0
10836,HELLA GMBH & CO. KGAA,2019,0
10837,STERN IMMOBILIEN AG,2009,0
10838,STERN IMMOBILIEN AG,2010,0
10839,STERN IMMOBILIEN AG,2011,0
10840,STERN IMMOBILIEN AG,2012,0
10841,STERN IMMOBILIEN AG,2013,0
10842,STERN IMMOBILIEN AG,2014,0
10843,STERN IMMOBILIEN AG,2015,0
10844,STERN IMMOBILIEN AG,2016,0
10845,SENDR SE,2014,0
10846,SENDR SE,2015,0
10847,SENDR SE,2016,0
10848,SENDR SE,2017,0
10849,SENDR SE,2018,0
10850,PANTAFLIX AG,2011,0
10851,PANTAFLIX AG,2012,0
10852,PANTAFLIX AG,2013,0
10853,PANTAFLIX AG,2014,0
10854,PANTAFLIX AG,2015,0
10855,PANTAFLIX AG,2016,0
10856,PANTAFLIX AG,2017,0
10857,PANTAFLIX AG,2018,0
10858,PANTAFLIX AG,2019,0
10859,RAPID NUTRITION PLC,2011,0
10860,RAPID NUTRITION PLC,2013,0
10861,RAPID NUTRITION PLC,2014,0
10862,RAPID NUTRITION PLC,2015,0
10863,RAPID NUTRITION PLC,2016,0
10864,RAPID NUTRITION PLC,2017,0
10865,RAPID NUTRITION PLC,2018,0
10866,RAPID NUTRITION PLC,2019,0
10867,STRATEVIC FINANCE GROUP AB,2014,0
10868,STRATEVIC FINANCE GROUP AB,2014,0
10869,STRATEVIC FINANCE GROUP AB,2015,0
10870,STRATEVIC FINANCE GROUP AB,2016,0
10871,STRATEVIC FINANCE GROUP AB,2017,0
10872,STRATEVIC FINANCE GROUP AB,2018,0
10873,NORTHERN DATA AG,2011,0
10874,NORTHERN DATA AG,2012,0
10875,NORTHERN DATA AG,2013,0
10876,NORTHERN DATA AG,2014,0
10877,NORTHERN DATA AG,2015,0
10878,NORTHERN DATA AG,2016,0
10879,NORTHERN DATA AG,2017,0
10880,NORTHERN DATA AG,2018,0
10881,NORTHERN DATA AG,2019,0
10882,PUBLITY AG,2012,2
10883,PUBLITY AG,2013,2
10884,PUBLITY AG,2014,0
10885,PUBLITY AG,2015,0
10886,PUBLITY AG,2016,0
10887,PUBLITY AG,2017,0
10888,PUBLITY AG,2018,0
10889,PUBLITY AG,2019,0
10890,ROY ASSET HOLDING SE,2013,0
10891,ROY ASSET HOLDING SE,2014,0
10892,ROY ASSET HOLDING SE,2015,0
10893,ROY ASSET HOLDING SE,2016,0
10894,ROY ASSET HOLDING SE,2017,0
10895,ROY ASSET HOLDING SE,2018,0
10896,ROY ASSET HOLDING SE,2019,0
10897,WINDELN.DE SE,2012,0
10898,WINDELN.DE SE,2013,0
10899,WINDELN.DE SE,2014,0
10900,WINDELN.DE SE,2015,0
10901,WINDELN.DE SE,2016,0
10902,WINDELN.DE SE,2017,0
10903,WINDELN.DE SE,2018,0
10904,WINDELN.DE SE,2019,0
10905,SIXT LEASING SE,2009,0
10906,SIXT LEASING SE,2010,0
10907,SIXT LEASING SE,2011,0
10908,SIXT LEASING SE,2012,0
10909,SIXT LEASING SE,2013,0
10910,SIXT LEASING SE,2014,0
10911,SIXT LEASING SE,2015,0
10912,SIXT LEASING SE,2016,0
10913,SIXT LEASING SE,2017,0
10914,SIXT LEASING SE,2018,0
10915,SIXT LEASING SE,2019,0
10916,UNIWHEELS AG,2010,0
10917,UNIWHEELS AG,2011,0
10918,UNIWHEELS AG,2012,0
10919,UNIWHEELS AG,2013,0
10920,UNIWHEELS AG,2014,0
10921,UNIWHEELS AG,2015,0
10922,UNIWHEELS AG,2016,0
10923,UNIWHEELS AG,2017,0
10924,UNIWHEELS AG,2018,0
10925,UNIWHEELS AG,2019,0
10926,SILTRONIC AG,2012,8
10927,SILTRONIC AG,2013,11
10928,SILTRONIC AG,2014,0
10929,SILTRONIC AG,2015,0
10930,SILTRONIC AG,2016,0
10931,SILTRONIC AG,2017,0
10932,SILTRONIC AG,2018,1
10933,SILTRONIC AG,2019,1
10934,CHORUS CLEAN ENERGY AG,2013,0
10935,CHORUS CLEAN ENERGY AG,2014,0
10936,CHORUS CLEAN ENERGY AG,2015,0
10937,CHORUS CLEAN ENERGY AG,2016,0
10938,ELUMEO SE,2012,0
10939,ELUMEO SE,2013,0
10940,ELUMEO SE,2014,0
10941,ELUMEO SE,2015,0
10942,ELUMEO SE,2016,0
10943,ELUMEO SE,2017,0
10944,ELUMEO SE,2018,0
10945,ELUMEO SE,2019,0
10946,ELBSTEIN AG,2013,0
10947,ELBSTEIN AG,2014,0
10948,ELBSTEIN AG,2015,0
10949,ELBSTEIN AG,2016,0
10950,ELBSTEIN AG,2017,0
10951,ELBSTEIN AG,2018,0
10952,ELBSTEIN AG,2019,0
10953,SGT GERMAN PRIVATE EQUITY,2012,0
10954,SGT GERMAN PRIVATE EQUITY,2013,0
10955,SGT GERMAN PRIVATE EQUITY,2014,0
10956,SGT GERMAN PRIVATE EQUITY,2015,0
10957,SGT GERMAN PRIVATE EQUITY,2016,0
10958,SGT GERMAN PRIVATE EQUITY,2017,0
10959,SGT GERMAN PRIVATE EQUITY,2018,0
10960,SGT GERMAN PRIVATE EQUITY,2019,0
10961,SCHAEFFLER AG,2011,34
10962,SCHAEFFLER AG,2012,34
10963,SCHAEFFLER AG,2013,36
10964,SCHAEFFLER AG,2014,1
10965,SCHAEFFLER AG,2015,1
10966,SCHAEFFLER AG,2016,1
10967,SCHAEFFLER AG,2017,1
10968,SCHAEFFLER AG,2018,1
10969,SCHAEFFLER AG,2019,0
10970,M1 KLINIKEN AG,2013,0
10971,M1 KLINIKEN AG,2014,0
10972,M1 KLINIKEN AG,2015,0
10973,M1 KLINIKEN AG,2016,0
10974,M1 KLINIKEN AG,2017,0
10975,M1 KLINIKEN AG,2018,0
10976,M1 KLINIKEN AG,2019,0
10977,DEUTSCHE BIOTECH INNOVATIV,2009,0
10978,DEUTSCHE BIOTECH INNOVATIV,2010,0
10979,DEUTSCHE BIOTECH INNOVATIV,2011,0
10980,DEUTSCHE BIOTECH INNOVATIV,2012,0
10981,DEUTSCHE BIOTECH INNOVATIV,2013,0
10982,DEUTSCHE BIOTECH INNOVATIV,2014,0
10983,DEUTSCHE BIOTECH INNOVATIV,2015,0
10984,DEUTSCHE BIOTECH INNOVATIV,2016,0
10985,DEUTSCHE BIOTECH INNOVATIV,2017,0
10986,DEUTSCHE BIOTECH INNOVATIV,2018,0
10987,DEUTSCHE BIOTECH INNOVATIV,2019,0
10988,NEXR TECHNOLOGIES SE,2012,0
10989,NEXR TECHNOLOGIES SE,2013,0
10990,NEXR TECHNOLOGIES SE,2014,0
10991,NEXR TECHNOLOGIES SE,2015,0
10992,NEXR TECHNOLOGIES SE,2016,0
10993,NEXR TECHNOLOGIES SE,2017,0
10994,NEXR TECHNOLOGIES SE,2018,0
10995,NEXR TECHNOLOGIES SE,2019,0
10996,COVESTRO AG,2012,0
10997,COVESTRO AG,2013,0
10998,COVESTRO AG,2014,0
10999,COVESTRO AG,2015,0
11000,COVESTRO AG,2016,0
11001,COVESTRO AG,2017,0
11002,COVESTRO AG,2018,0
11003,COVESTRO AG,2019,0
11004,STEILMANN SE,2009,0
11005,STEILMANN SE,2010,0
11006,STEILMANN SE,2011,0
11007,STEILMANN SE,2012,0
11008,STEILMANN SE,2013,0
11009,STEILMANN SE,2014,0
11010,DEUTSCHE KONSUM REIT AG,2012,0
11011,DEUTSCHE KONSUM REIT AG,2013,0
11012,DEUTSCHE KONSUM REIT AG,2014,0
11013,DEUTSCHE KONSUM REIT AG,2014,0
11014,DEUTSCHE KONSUM REIT AG,2015,0
11015,DEUTSCHE KONSUM REIT AG,2016,0
11016,DEUTSCHE KONSUM REIT AG,2017,0
11017,DEUTSCHE KONSUM REIT AG,2018,0
11018,DEUTSCHE KONSUM REIT AG,2019,0
11019,SOLVESTA AG,2014,0
11020,SOLVESTA AG,2015,0
11021,ERLEBNIS AKADEMIE AG,2012,0
11022,ERLEBNIS AKADEMIE AG,2013,0
11023,ERLEBNIS AKADEMIE AG,2014,0
11024,ERLEBNIS AKADEMIE AG,2015,0
11025,ERLEBNIS AKADEMIE AG,2016,0
11026,ERLEBNIS AKADEMIE AG,2017,0
11027,ERLEBNIS AKADEMIE AG,2018,0
11028,ERLEBNIS AKADEMIE AG,2019,0
11029,DEUTSCHE GEOTHERMISCHE IMMOB,2010,0
11030,DEUTSCHE GEOTHERMISCHE IMMOB,2011,0
11031,DEUTSCHE GEOTHERMISCHE IMMOB,2012,0
11032,DEUTSCHE GEOTHERMISCHE IMMOB,2013,0
11033,DEUTSCHE GEOTHERMISCHE IMMOB,2014,0
11034,DEUTSCHE GEOTHERMISCHE IMMOB,2015,0
11035,DEUTSCHE GEOTHERMISCHE IMMOB,2016,0
11036,DEUTSCHE GEOTHERMISCHE IMMOB,2017,0
11037,DEUTSCHE GEOTHERMISCHE IMMOB,2018,0
11038,B.R.A.I.N. BIOTECHNOLOGY,2012,0
11039,B.R.A.I.N. BIOTECHNOLOGY,2013,0
11040,B.R.A.I.N. BIOTECHNOLOGY,2014,0
11041,B.R.A.I.N. BIOTECHNOLOGY,2015,0
11042,B.R.A.I.N. BIOTECHNOLOGY,2016,0
11043,B.R.A.I.N. BIOTECHNOLOGY,2017,0
11044,B.R.A.I.N. BIOTECHNOLOGY,2018,0
11045,B.R.A.I.N. BIOTECHNOLOGY,2019,0
11046,OTI GREENTECH AG,2010,0
11047,OTI GREENTECH AG,2011,1
11048,OTI GREENTECH AG,2012,1
11049,OTI GREENTECH AG,2013,1
11050,OTI GREENTECH AG,2014,0
11051,OTI GREENTECH AG,2015,0
11052,OTI GREENTECH AG,2016,0
11053,OTI GREENTECH AG,2017,0
11054,OTI GREENTECH AG,2018,0
11055,OTI GREENTECH AG,2019,0
11056,UNIPER SE,2013,0
11057,UNIPER SE,2014,0
11058,UNIPER SE,2015,0
11059,UNIPER SE,2016,2
11060,UNIPER SE,2017,0
11061,UNIPER SE,2018,0
11062,UNIPER SE,2019,0
11063,DECHENG TECHNOLOGY AG,2015,0
11064,DECHENG TECHNOLOGY AG,2016,0
11065,DECHENG TECHNOLOGY AG,2017,0
11066,AUDEN AG,2012,0
11067,AUDEN AG,2013,1
11068,AUDEN AG,2014,0
11069,AUDEN AG,2015,0
11070,AUDEN AG,2018,0
11071,AUDEN AG,2019,0
11072,AGRAR INVEST ROMANIA AG,2011,0
11073,AGRAR INVEST ROMANIA AG,2012,0
11074,AGRAR INVEST ROMANIA AG,2013,0
11075,AGRAR INVEST ROMANIA AG,2014,0
11076,AGRAR INVEST ROMANIA AG,2015,0
11077,DEFAMA DEUTSCHE FACHMARKT AG,2015,0
11078,DEFAMA DEUTSCHE FACHMARKT AG,2016,0
11079,DEFAMA DEUTSCHE FACHMARKT AG,2017,0
11080,DEFAMA DEUTSCHE FACHMARKT AG,2018,0
11081,DEFAMA DEUTSCHE FACHMARKT AG,2019,0
11082,VA-Q-TEC AG,2013,4
11083,VA-Q-TEC AG,2014,0
11084,VA-Q-TEC AG,2015,0
11085,VA-Q-TEC AG,2016,0
11086,VA-Q-TEC AG,2017,0
11087,VA-Q-TEC AG,2018,0
11088,VA-Q-TEC AG,2019,0
11089,RUBEAN AG,2017,0
11090,RUBEAN AG,2018,0
11091,RUBEAN AG,2019,0
11092,INNOGY SE,2013,0
11093,INNOGY SE,2014,0
11094,INNOGY SE,2015,0
